Year,Month,Day,Hour,Minute,Temperature,GHI
2019,8,8,13,30,27.4,376
2019,8,8,14,30,27.3,383
2019,8,8,15,30,26.8,448
2019,8,8,16,30,25.8,221
2019,8,8,17,30,24.6,27
2019,8,8,18,30,24,0
2019,8,8,19,30,23.7,0
2019,8,8,20,30,23.6,0
2019,8,8,21,30,23.4,0
2019,8,8,22,30,23.4,0
2019,8,8,23,30,23.4,0
2019,8,9,0,30,23.3,0
2019,8,9,1,30,23.2,0
2019,8,9,2,30,23.1,0
2019,8,9,3,30,22.9,0
2019,8,9,4,30,22.8,0
2019,8,9,5,30,23.3,0
2019,8,9,6,30,24.2,53
2019,8,9,7,30,25.1,246
2019,8,9,8,30,26.2,362
2019,8,9,9,30,27.1,452
2019,8,9,10,30,27.7,666
2019,8,9,11,30,28.1,520
2019,8,9,12,30,28.4,329
2019,8,9,13,30,28.6,457
2019,8,9,14,30,28.5,582
2019,8,9,15,30,28.1,298
2019,8,9,16,30,27,40
2019,8,9,17,30,25.8,18
2019,8,9,18,30,25.1,0
2019,8,9,19,30,24.7,0
2019,8,9,20,30,24.3,0
2019,8,9,21,30,24,0
2019,8,9,22,30,23.7,0
2019,8,9,23,30,23.6,0
2019,8,10,0,30,23.3,0
2019,8,10,1,30,23.1,0
2019,8,10,2,30,22.9,0
2019,8,10,3,30,22.8,0
2019,8,10,4,30,22.8,0
2019,8,10,5,30,23.3,0
2019,8,10,6,30,24.5,180
2019,8,10,7,30,25.8,253
2019,8,10,8,30,27.2,395
2019,8,10,9,30,28.3,232
2019,8,10,10,30,29,453
2019,8,10,11,30,29.5,529
2019,8,10,12,30,29.7,548
2019,8,10,13,30,29.5,385
2019,8,10,14,30,29.2,688
2019,8,10,15,30,28.8,477
2019,8,10,16,30,27.7,242
2019,8,10,17,30,26.4,35
2019,8,10,18,30,25.7,0
2019,8,10,19,30,25.3,0
2019,8,10,20,30,24.8,0
2019,8,10,21,30,24.5,0
2019,8,10,22,30,24.2,0
2019,8,10,23,30,24,0
2019,8,11,0,30,23.1,0
2019,8,11,1,30,22.7,0
2019,8,11,2,30,22.4,0
2019,8,11,3,30,22.2,0
2019,8,11,4,30,22.2,0
2019,8,11,5,30,23.2,0
2019,8,11,6,30,25,81
2019,8,11,7,30,26.8,235
2019,8,11,8,30,28.1,277
2019,8,11,9,30,29,497
2019,8,11,10,30,29.6,591
2019,8,11,11,30,30,788
2019,8,11,12,30,30.1,800
2019,8,11,13,30,29.9,412
2019,8,11,14,30,29.4,573
2019,8,11,15,30,28.7,473
2019,8,11,16,30,27.5,43
2019,8,11,17,30,26.3,10
2019,8,11,18,30,25.9,0
2019,8,11,19,30,25.9,0
2019,8,11,20,30,25.8,0
2019,8,11,21,30,25.5,0
2019,8,11,22,30,25,0
2019,8,11,23,30,24.8,0
2019,8,12,0,30,24.3,0
2019,8,12,1,30,24,0
2019,8,12,2,30,23.7,0
2019,8,12,3,30,23.5,0
2019,8,12,4,30,23.4,0
2019,8,12,5,30,23.8,0
2019,8,12,6,30,24.7,108
2019,8,12,7,30,25.7,254
2019,8,12,8,30,26.6,53
2019,8,12,9,30,27.3,137
2019,8,12,10,30,27.8,458
2019,8,12,11,30,28,657
2019,8,12,12,30,28.1,595
2019,8,12,13,30,27.9,361
2019,8,12,14,30,27.5,319
2019,8,12,15,30,27.1,273
2019,8,12,16,30,26.4,120
2019,8,12,17,30,25.9,20
2019,8,12,18,30,25.7,0
2019,8,12,19,30,25.4,0
2019,8,12,20,30,25,0
2019,8,12,21,30,24.5,0
2019,8,12,22,30,24.1,0
2019,8,12,23,30,23.9,0
2019,8,13,0,30,23.4,0
2019,8,13,1,30,23.2,0
2019,8,13,2,30,23,0
2019,8,13,3,30,22.8,0
2019,8,13,4,30,22.8,0
2019,8,13,5,30,23.6,0
2019,8,13,6,30,25,62
2019,8,13,7,30,26.3,167
2019,8,13,8,30,27.5,230
2019,8,13,9,30,28.4,463
2019,8,13,10,30,29.1,615
2019,8,13,11,30,29.6,984
2019,8,13,12,30,29.8,736
2019,8,13,13,30,29.8,513
2019,8,13,14,30,29.5,355
2019,8,13,15,30,29,79
2019,8,13,16,30,27.9,30
2019,8,13,17,30,26.6,35
2019,8,13,18,30,25.7,0
2019,8,13,19,30,25.1,0
2019,8,13,20,30,24.6,0
2019,8,13,21,30,24.3,0
2019,8,13,22,30,23.9,0
2019,8,13,23,30,23.8,0
2019,8,14,0,30,23.4,0
2019,8,14,1,30,23.3,0
2019,8,14,2,30,23.2,0
2019,8,14,3,30,23,0
2019,8,14,4,30,22.9,0
2019,8,14,5,30,23.5,0
2019,8,14,6,30,24.7,189
2019,8,14,7,30,25.9,287
2019,8,14,8,30,27.2,651
2019,8,14,9,30,28.2,584
2019,8,14,10,30,28.9,387
2019,8,14,11,30,29.4,345
2019,8,14,12,30,29.5,402
2019,8,14,13,30,29.4,434
2019,8,14,14,30,29.1,415
2019,8,14,15,30,28.6,304
2019,8,14,16,30,27.8,120
2019,8,14,17,30,26.9,31
2019,8,14,18,30,26.4,0
2019,8,14,19,30,26,0
2019,8,14,20,30,25.5,0
2019,8,14,21,30,25.1,0
2019,8,14,22,30,24.6,0
2019,8,14,23,30,24.4,0
2019,8,15,0,30,24,0
2019,8,15,1,30,23.7,0
2019,8,15,2,30,23.6,0
2019,8,15,3,30,23.4,0
2019,8,15,4,30,23.4,0
2019,8,15,5,30,23.8,0
2019,8,15,6,30,24.7,13
2019,8,15,7,30,25.7,45
2019,8,15,8,30,26.7,74
2019,8,15,9,30,27.7,318
2019,8,15,10,30,28.3,344
2019,8,15,11,30,28.5,524
2019,8,15,12,30,28.3,512
2019,8,15,13,30,27.9,294
2019,8,15,14,30,27.5,111
2019,8,15,15,30,27,44
2019,8,15,16,30,26.4,12
2019,8,15,17,30,25.6,4
2019,8,15,18,30,25.1,0
2019,8,15,19,30,24.8,0
2019,8,15,20,30,24.6,0
2019,8,15,21,30,24.3,0
2019,8,15,22,30,24,0
2019,8,15,23,30,23.9,0
2019,8,16,0,30,23.5,0
2019,8,16,1,30,23.3,0
2019,8,16,2,30,23,0
2019,8,16,3,30,22.9,0
2019,8,16,4,30,22.9,0
2019,8,16,5,30,23.4,0
2019,8,16,6,30,24.4,67
2019,8,16,7,30,25.6,253
2019,8,16,8,30,26.7,169
2019,8,16,9,30,27.6,256
2019,8,16,10,30,28.2,344
2019,8,16,11,30,28.6,550
2019,8,16,12,30,28.7,918
2019,8,16,13,30,28.5,433
2019,8,16,14,30,28.1,394
2019,8,16,15,30,27.5,47
2019,8,16,16,30,26.7,29
2019,8,16,17,30,25.8,7
2019,8,16,18,30,25.3,0
2019,8,16,19,30,25,0
2019,8,16,20,30,24.9,0
2019,8,16,21,30,24.7,0
2019,8,16,22,30,24.4,0
2019,8,16,23,30,24.3,0
2019,8,17,0,30,23.9,0
2019,8,17,1,30,23.7,0
2019,8,17,2,30,23.6,0
2019,8,17,3,30,23.4,0
2019,8,17,4,30,23.3,0
2019,8,17,5,30,23.7,0
2019,8,17,6,30,24.4,9
2019,8,17,7,30,25.1,39
2019,8,17,8,30,25.6,155
2019,8,17,9,30,26,230
2019,8,17,10,30,26.4,481
2019,8,17,11,30,26.6,635
2019,8,17,12,30,26.8,699
2019,8,17,13,30,26.9,333
2019,8,17,14,30,26.9,366
2019,8,17,15,30,26.7,238
2019,8,17,16,30,26.2,236
2019,8,17,17,30,25.5,30
2019,8,17,18,30,25.1,0
2019,8,17,19,30,24.9,0
2019,8,17,20,30,24.6,0
2019,8,17,21,30,24.3,0
2019,8,17,22,30,23.9,0
2019,8,17,23,30,23.8,0
2019,8,18,0,30,23.3,0
2019,8,18,1,30,23.1,0
2019,8,18,2,30,22.9,0
2019,8,18,3,30,22.7,0
2019,8,18,4,30,22.7,0
2019,8,18,5,30,23.5,0
2019,8,18,6,30,24.9,8
2019,8,18,7,30,26.4,132
2019,8,18,8,30,27.6,234
2019,8,18,9,30,28.4,264
2019,8,18,10,30,28.9,518
2019,8,18,11,30,29.2,451
2019,8,18,12,30,29.2,429
2019,8,18,13,30,29,437
2019,8,18,14,30,28.4,481
2019,8,18,15,30,27.7,334
2019,8,18,16,30,26.6,161
2019,8,18,17,30,25.6,22
2019,8,18,18,30,25,0
2019,8,18,19,30,24.8,0
2019,8,18,20,30,24.6,0
2019,8,18,21,30,24.4,0
2019,8,18,22,30,24.1,0
2019,8,18,23,30,24,0
2019,8,19,0,30,23.7,0
2019,8,19,1,30,23.5,0
2019,8,19,2,30,23.4,0
2019,8,19,3,30,23.3,0
2019,8,19,4,30,23.2,0
2019,8,19,5,30,23.4,0
2019,8,19,6,30,23.9,9
2019,8,19,7,30,24.8,22
2019,8,19,8,30,26.1,147
2019,8,19,9,30,27,245
2019,8,19,10,30,27.4,219
2019,8,19,11,30,27.5,210
2019,8,19,12,30,27.4,221
2019,8,19,13,30,27.2,181
2019,8,19,14,30,26.8,438
2019,8,19,15,30,26.3,347
2019,8,19,16,30,25.3,184
2019,8,19,17,30,24,22
2019,8,19,18,30,23.2,0
2019,8,19,19,30,22.8,0
2019,8,19,20,30,22.5,0
2019,8,19,21,30,22.2,0
2019,8,19,22,30,21.9,0
2019,8,19,23,30,21.8,0
2019,8,20,0,30,21.5,0
2019,8,20,1,30,21.3,0
2019,8,20,2,30,21.2,0
2019,8,20,3,30,21,0
2019,8,20,4,30,21,0
2019,8,20,5,30,21.9,0
2019,8,20,6,30,23.8,13
2019,8,20,7,30,25.8,35
2019,8,20,8,30,27.5,164
2019,8,20,9,30,28.7,485
2019,8,20,10,30,29.4,441
2019,8,20,11,30,29.7,537
2019,8,20,12,30,29.9,657
2019,8,20,13,30,29.9,461
2019,8,20,14,30,29.6,193
2019,8,20,15,30,29.1,26
2019,8,20,16,30,28.1,11
2019,8,20,17,30,27.1,10
2019,8,20,18,30,26.6,0
2019,8,20,19,30,26.1,0
2019,8,20,20,30,25.4,0
2019,8,20,21,30,24.7,0
2019,8,20,22,30,24.2,0
2019,8,20,23,30,24.1,0
2019,8,21,0,30,23.8,0
2019,8,21,1,30,23.6,0
2019,8,21,2,30,23.4,0
2019,8,21,3,30,23.2,0
2019,8,21,4,30,23.1,0
2019,8,21,5,30,23.5,0
2019,8,21,6,30,24.4,30
2019,8,21,7,30,25.6,186
2019,8,21,8,30,27,38
2019,8,21,9,30,28.2,218
2019,8,21,10,30,28.9,635
2019,8,21,11,30,29.2,421
2019,8,21,12,30,29.3,494
2019,8,21,13,30,28.9,690
2019,8,21,14,30,28.4,439
2019,8,21,15,30,27.7,32
2019,8,21,16,30,26.6,11
2019,8,21,17,30,25.6,4
2019,8,21,18,30,25,0
2019,8,21,19,30,24.6,0
2019,8,21,20,30,24.2,0
2019,8,21,21,30,23.8,0
2019,8,21,22,30,23.3,0
2019,8,21,23,30,23.1,0
2019,8,22,0,30,22.6,0
2019,8,22,1,30,22.5,0
2019,8,22,2,30,22.4,0
2019,8,22,3,30,22.4,0
2019,8,22,4,30,22.5,0
2019,8,22,5,30,23.1,0
2019,8,22,6,30,24.2,15
2019,8,22,7,30,25.3,205
2019,8,22,8,30,26.3,353
2019,8,22,9,30,27.1,592
2019,8,22,10,30,27.7,666
2019,8,22,11,30,28.2,385
2019,8,22,12,30,28.6,682
2019,8,22,13,30,28.7,432
2019,8,22,14,30,28.4,690
2019,8,22,15,30,27.9,472
2019,8,22,16,30,26.8,137
2019,8,22,17,30,25.6,17
2019,8,22,18,30,25.1,0
2019,8,22,19,30,24.9,0
2019,8,22,20,30,24.7,0
2019,8,22,21,30,24.3,0
2019,8,22,22,30,23.9,0
2019,8,22,23,30,23.7,0
2019,8,23,0,30,23.3,0
2019,8,23,1,30,23,0
2019,8,23,2,30,22.8,0
2019,8,23,3,30,22.6,0
2019,8,23,4,30,22.5,0
2019,8,23,5,30,23,0
2019,8,23,6,30,24.1,23
2019,8,23,7,30,25.2,217
2019,8,23,8,30,26.2,430
2019,8,23,9,30,27,626
2019,8,23,10,30,27.5,491
2019,8,23,11,30,28,635
2019,8,23,12,30,28.2,678
2019,8,23,13,30,28.2,638
2019,8,23,14,30,27.8,520
2019,8,23,15,30,27.1,475
2019,8,23,16,30,25.9,170
2019,8,23,17,30,24.7,20
2019,8,23,18,30,24.1,0
2019,8,23,19,30,23.7,0
2019,8,23,20,30,23.3,0
2019,8,23,21,30,22.9,0
2019,8,23,22,30,22.5,0
2019,8,23,23,30,22.3,0
2019,8,24,0,30,21.9,0
2019,8,24,1,30,21.7,0
2019,8,24,2,30,21.6,0
2019,8,24,3,30,21.5,0
2019,8,24,4,30,21.5,0
2019,8,24,5,30,22.2,0
2019,8,24,6,30,23.2,24
2019,8,24,7,30,24.3,182
2019,8,24,8,30,25.5,411
2019,8,24,9,30,26.5,400
2019,8,24,10,30,27.2,383
2019,8,24,11,30,27.5,602
2019,8,24,12,30,27.5,741
2019,8,24,13,30,27.3,495
2019,8,24,14,30,26.9,389
2019,8,24,15,30,26.3,134
2019,8,24,16,30,25.3,11
2019,8,24,17,30,24.3,4
2019,8,24,18,30,23.7,0
2019,8,24,19,30,23.4,0
2019,8,24,20,30,23.2,0
2019,8,24,21,30,23.1,0
2019,8,24,22,30,23,0
2019,8,24,23,30,23,0
2019,8,25,0,30,22.8,0
2019,8,25,1,30,22.6,0
2019,8,25,2,30,22.3,0
2019,8,25,3,30,22,0
2019,8,25,4,30,22.1,0
2019,8,25,5,30,22.7,0
2019,8,25,6,30,23.9,14
2019,8,25,7,30,25.1,82
2019,8,25,8,30,26.3,165
2019,8,25,9,30,27.3,360
2019,8,25,10,30,28.2,620
2019,8,25,11,30,28.7,424
2019,8,25,12,30,28.9,566
2019,8,25,13,30,28.8,612
2019,8,25,14,30,28.5,104
2019,8,25,15,30,27.9,178
2019,8,25,16,30,26.8,39
2019,8,25,17,30,25.6,5
2019,8,25,18,30,25,0
2019,8,25,19,30,24.9,0
2019,8,25,20,30,24.6,0
2019,8,25,21,30,24.1,0
2019,8,25,22,30,23.6,0
2019,8,25,23,30,23.5,0
2019,8,26,0,30,23.2,0
2019,8,26,1,30,23,0
2019,8,26,2,30,22.8,0
2019,8,26,3,30,22.6,0
2019,8,26,4,30,22.5,0
2019,8,26,5,30,23,0
2019,8,26,6,30,24.3,9
2019,8,26,7,30,25.7,59
2019,8,26,8,30,26.9,231
2019,8,26,9,30,27.7,530
2019,8,26,10,30,27.9,678
2019,8,26,11,30,28,742
2019,8,26,12,30,27.9,623
2019,8,26,13,30,27.7,858
2019,8,26,14,30,27.5,445
2019,8,26,15,30,27.1,349
2019,8,26,16,30,26.5,97
2019,8,26,17,30,26,12
2019,8,26,18,30,25.8,0
2019,8,26,19,30,25.4,0
2019,8,26,20,30,25,0
2019,8,26,21,30,24.6,0
2019,8,26,22,30,24.1,0
2019,8,26,23,30,23.9,0
2019,8,27,0,30,23.2,0
2019,8,27,1,30,22.8,0
2019,8,27,2,30,22.5,0
2019,8,27,3,30,22.3,0
2019,8,27,4,30,22.2,0
2019,8,27,5,30,22.7,0
2019,8,27,6,30,23.7,10
2019,8,27,7,30,24.8,22
2019,8,27,8,30,26,44
2019,8,27,9,30,27.1,70
2019,8,27,10,30,28.1,88
2019,8,27,11,30,28.7,111
2019,8,27,12,30,28.9,382
2019,8,27,13,30,28.8,225
2019,8,27,14,30,28.3,408
2019,8,27,15,30,27.5,272
2019,8,27,16,30,26.3,29
2019,8,27,17,30,25.2,5
2019,8,27,18,30,24.6,0
2019,8,27,19,30,24.3,0
2019,8,27,20,30,24,0
2019,8,27,21,30,23.7,0
2019,8,27,22,30,23.4,0
2019,8,27,23,30,23.3,0
2019,8,28,0,30,23,0
2019,8,28,1,30,22.8,0
2019,8,28,2,30,22.7,0
2019,8,28,3,30,22.5,0
2019,8,28,4,30,22.5,0
2019,8,28,5,30,22.9,0
2019,8,28,6,30,23.9,121
2019,8,28,7,30,25.1,249
2019,8,28,8,30,26.2,203
2019,8,28,9,30,27.2,581
2019,8,28,10,30,27.9,958
2019,8,28,11,30,28.4,754
2019,8,28,12,30,28.8,643
2019,8,28,13,30,28.9,645
2019,8,28,14,30,28.6,459
2019,8,28,15,30,27.9,134
2019,8,28,16,30,26.7,169
2019,8,28,17,30,25.6,8
2019,8,28,18,30,24.9,0
2019,8,28,19,30,24.5,0
2019,8,28,20,30,24.2,0
2019,8,28,21,30,23.9,0
2019,8,28,22,30,23.6,0
2019,8,28,23,30,23.5,0
2019,8,29,0,30,23,0
2019,8,29,1,30,22.7,0
2019,8,29,2,30,22.5,0
2019,8,29,3,30,22.3,0
2019,8,29,4,30,22.3,0
2019,8,29,5,30,23,0
2019,8,29,6,30,24.4,14
2019,8,29,7,30,25.9,143
2019,8,29,8,30,27.2,376
2019,8,29,9,30,28.1,406
2019,8,29,10,30,28.5,436
2019,8,29,11,30,28.7,772
2019,8,29,12,30,28.7,650
2019,8,29,13,30,28.5,653
2019,8,29,14,30,28.3,48
2019,8,29,15,30,27.9,26
2019,8,29,16,30,26.9,11
2019,8,29,17,30,25.8,3
2019,8,29,18,30,25.2,0
2019,8,29,19,30,24.7,0
2019,8,29,20,30,24.3,0
2019,8,29,21,30,24,0
2019,8,29,22,30,23.7,0
2019,8,29,23,30,23.6,0
2019,8,30,0,30,23.3,0
2019,8,30,1,30,23.1,0
2019,8,30,2,30,23,0
2019,8,30,3,30,23,0
2019,8,30,4,30,23,0
2019,8,30,5,30,23.5,0
2019,8,30,6,30,24.8,14
2019,8,30,7,30,26.4,20
2019,8,30,8,30,27.8,149
2019,8,30,9,30,28.9,253
2019,8,30,10,30,29.7,505
2019,8,30,11,30,30.1,677
2019,8,30,12,30,30.2,671
2019,8,30,13,30,30,591
2019,8,30,14,30,29.6,647
2019,8,30,15,30,29.1,432
2019,8,30,16,30,28.1,172
2019,8,30,17,30,26.9,11
2019,8,30,18,30,26.1,0
2019,8,30,19,30,25.6,0
2019,8,30,20,30,25.4,0
2019,8,30,21,30,25.1,0
2019,8,30,22,30,24.9,0
2019,8,30,23,30,24.8,0
2019,8,31,0,30,24.4,0
2019,8,31,1,30,24.1,0
2019,8,31,2,30,23.9,0
2019,8,31,3,30,23.8,0
2019,8,31,4,30,23.7,0
2019,8,31,5,30,24,0
2019,8,31,6,30,25.4,80
2019,8,31,7,30,26.9,169
2019,8,31,8,30,27.9,616
2019,8,31,9,30,28.7,344
2019,8,31,10,30,29.4,172
2019,8,31,11,30,30,311
2019,8,31,12,30,30.3,575
2019,8,31,13,30,30.1,481
2019,8,31,14,30,29.7,123
2019,8,31,15,30,29,26
2019,8,31,16,30,27.7,9
2019,8,31,17,30,26.4,3
2019,8,31,18,30,25.6,0
2019,8,31,19,30,25.1,0
2019,8,31,20,30,24.7,0
2019,8,31,21,30,24.4,0
2019,8,31,22,30,24.1,0
2019,8,31,23,30,24,0
2019,9,1,0,30,23.6,0
2019,9,1,1,30,23.4,0
2019,9,1,2,30,23.3,0
2019,9,1,3,30,23.1,0
2019,9,1,4,30,23,0
2019,9,1,5,30,23.4,0
2019,9,1,6,30,24.4,66
2019,9,1,7,30,25.6,196
2019,9,1,8,30,26.9,154
2019,9,1,9,30,27.8,457
2019,9,1,10,30,28.3,604
2019,9,1,11,30,28.6,601
2019,9,1,12,30,28.5,784
2019,9,1,13,30,28.2,592
2019,9,1,14,30,27.7,608
2019,9,1,15,30,27.2,433
2019,9,1,16,30,26.4,166
2019,9,1,17,30,25.5,11
2019,9,1,18,30,24.9,0
2019,9,1,19,30,24.5,0
2019,9,1,20,30,24.1,0
2019,9,1,21,30,23.7,0
2019,9,1,22,30,23.3,0
2019,9,1,23,30,23.1,0
2019,9,2,0,30,22.8,0
2019,9,2,1,30,22.6,0
2019,9,2,2,30,22.4,0
2019,9,2,3,30,22.2,0
2019,9,2,4,30,22.2,0
2019,9,2,5,30,23,0
2019,9,2,6,30,24.6,14
2019,9,2,7,30,26.3,64
2019,9,2,8,30,27.8,156
2019,9,2,9,30,28.7,343
2019,9,2,10,30,29.3,729
2019,9,2,11,30,29.7,735
2019,9,2,12,30,29.9,978
2019,9,2,13,30,29.9,867
2019,9,2,14,30,29.6,692
2019,9,2,15,30,29.1,336
2019,9,2,16,30,28.1,140
2019,9,2,17,30,26.9,14
2019,9,2,18,30,26.1,0
2019,9,2,19,30,25.6,0
2019,9,2,20,30,25,0
2019,9,2,21,30,24.5,0
2019,9,2,22,30,24.1,0
2019,9,2,23,30,23.9,0
2019,9,3,0,30,23.3,0
2019,9,3,1,30,23,0
2019,9,3,2,30,22.7,0
2019,9,3,3,30,22.5,0
2019,9,3,4,30,22.5,0
2019,9,3,5,30,23.4,8
2019,9,3,6,30,25.1,138
2019,9,3,7,30,26.8,318
2019,9,3,8,30,28.3,510
2019,9,3,9,30,29.4,558
2019,9,3,10,30,30.2,590
2019,9,3,11,30,30.8,605
2019,9,3,12,30,31.1,661
2019,9,3,13,30,31,827
2019,9,3,14,30,30.5,513
2019,9,3,15,30,29.9,306
2019,9,3,16,30,29,10
2019,9,3,17,30,27.9,2
2019,9,3,18,30,27.2,0
2019,9,3,19,30,26.8,0
2019,9,3,20,30,26.5,0
2019,9,3,21,30,26.1,0
2019,9,3,22,30,25.6,0
2019,9,3,23,30,25.4,0
2019,9,4,0,30,24.7,0
2019,9,4,1,30,24.4,0
2019,9,4,2,30,24.1,0
2019,9,4,3,30,24,0
2019,9,4,4,30,23.9,0
2019,9,4,5,30,24.3,4
2019,9,4,6,30,25.4,14
2019,9,4,7,30,26.4,36
2019,9,4,8,30,27.1,131
2019,9,4,9,30,27.5,561
2019,9,4,10,30,27.7,608
2019,9,4,11,30,27.8,761
2019,9,4,12,30,27.9,808
2019,9,4,13,30,28.1,632
2019,9,4,14,30,28.3,471
2019,9,4,15,30,28,387
2019,9,4,16,30,27,154
2019,9,4,17,30,25.9,12
2019,9,4,18,30,25.3,0
2019,9,4,19,30,24.9,0
2019,9,4,20,30,24.6,0
2019,9,4,21,30,24.4,0
2019,9,4,22,30,24.1,0
2019,9,4,23,30,24,0
2019,9,5,0,30,23.8,0
2019,9,5,1,30,23.6,0
2019,9,5,2,30,23.5,0
2019,9,5,3,30,23.3,0
2019,9,5,4,30,23.2,0
2019,9,5,5,30,23.7,1
2019,9,5,6,30,24.7,10
2019,9,5,7,30,25.9,24
2019,9,5,8,30,27.3,46
2019,9,5,9,30,28.5,71
2019,9,5,10,30,29.3,163
2019,9,5,11,30,29.7,757
2019,9,5,12,30,29.7,336
2019,9,5,13,30,29.4,643
2019,9,5,14,30,29,237
2019,9,5,15,30,28.5,208
2019,9,5,16,30,27.6,48
2019,9,5,17,30,26.5,6
2019,9,5,18,30,25.9,0
2019,9,5,19,30,25.4,0
2019,9,5,20,30,25,0
2019,9,5,21,30,24.7,0
2019,9,5,22,30,24.4,0
2019,9,5,23,30,24.3,0
2019,9,6,0,30,24.1,0
2019,9,6,1,30,24,0
2019,9,6,2,30,23.8,0
2019,9,6,3,30,23.6,0
2019,9,6,4,30,23.4,0
2019,9,6,5,30,23.9,8
2019,9,6,6,30,24.7,121
2019,9,6,7,30,25.5,169
2019,9,6,8,30,26.4,500
2019,9,6,9,30,27.4,848
2019,9,6,10,30,28.3,697
2019,9,6,11,30,28.8,647
2019,9,6,12,30,29.1,619
2019,9,6,13,30,29.1,598
2019,9,6,14,30,28.9,668
2019,9,6,15,30,28.4,444
2019,9,6,16,30,27.6,199
2019,9,6,17,30,26.6,10
2019,9,6,18,30,25.9,0
2019,9,6,19,30,25.5,0
2019,9,6,20,30,25,0
2019,9,6,21,30,24.5,0
2019,9,6,22,30,24.1,0
2019,9,6,23,30,23.9,0
2019,9,7,0,30,23.6,0
2019,9,7,1,30,23.4,0
2019,9,7,2,30,23.3,0
2019,9,7,3,30,23.2,0
2019,9,7,4,30,23.1,0
2019,9,7,5,30,23.9,1
2019,9,7,6,30,25.5,14
2019,9,7,7,30,27.1,222
2019,9,7,8,30,28.3,231
2019,9,7,9,30,29.1,481
2019,9,7,10,30,29.6,447
2019,9,7,11,30,29.9,745
2019,9,7,12,30,30,778
2019,9,7,13,30,29.8,639
2019,9,7,14,30,29.3,388
2019,9,7,15,30,28.5,27
2019,9,7,16,30,27.2,169
2019,9,7,17,30,25.8,11
2019,9,7,18,30,25,0
2019,9,7,19,30,24.5,0
2019,9,7,20,30,24.1,0
2019,9,7,21,30,23.8,0
2019,9,7,22,30,23.5,0
2019,9,7,23,30,23.3,0
2019,9,8,0,30,22.9,0
2019,9,8,1,30,22.7,0
2019,9,8,2,30,22.5,0
2019,9,8,3,30,22.4,0
2019,9,8,4,30,22.3,0
2019,9,8,5,30,23.2,9
2019,9,8,6,30,24.7,10
2019,9,8,7,30,26.1,20
2019,9,8,8,30,27.3,214
2019,9,8,9,30,28,377
2019,9,8,10,30,28.3,533
2019,9,8,11,30,28.3,557
2019,9,8,12,30,28.1,597
2019,9,8,13,30,27.9,566
2019,9,8,14,30,27.6,338
2019,9,8,15,30,27,286
2019,9,8,16,30,26,47
2019,9,8,17,30,25,9
2019,9,8,18,30,24.3,0
2019,9,8,19,30,23.9,0
2019,9,8,20,30,23.6,0
2019,9,8,21,30,23.3,0
2019,9,8,22,30,23.1,0
2019,9,8,23,30,22.9,0
2019,9,9,0,30,22.7,0
2019,9,9,1,30,22.6,0
2019,9,9,2,30,22.5,0
2019,9,9,3,30,22.3,0
2019,9,9,4,30,22.2,0
2019,9,9,5,30,22.7,9
2019,9,9,6,30,23.7,14
2019,9,9,7,30,25,37
2019,9,9,8,30,26.4,270
2019,9,9,9,30,27.5,333
2019,9,9,10,30,28.3,741
2019,9,9,11,30,28.7,559
2019,9,9,12,30,28.8,696
2019,9,9,13,30,28.7,720
2019,9,9,14,30,28.3,480
2019,9,9,15,30,27.6,362
2019,9,9,16,30,26.7,8
2019,9,9,17,30,25.7,1
2019,9,9,18,30,25.1,0
2019,9,9,19,30,24.7,0
2019,9,9,20,30,24.3,0
2019,9,9,21,30,24,0
2019,9,9,22,30,23.7,0
2019,9,9,23,30,23.5,0
2019,9,10,0,30,23,0
2019,9,10,1,30,22.7,0
2019,9,10,2,30,22.4,0
2019,9,10,3,30,22.2,0
2019,9,10,4,30,22.2,0
2019,9,10,5,30,22.8,7
2019,9,10,6,30,24,71
2019,9,10,7,30,25.5,191
2019,9,10,8,30,26.9,468
2019,9,10,9,30,28,503
2019,9,10,10,30,28.7,558
2019,9,10,11,30,29.1,441
2019,9,10,12,30,29.3,749
2019,9,10,13,30,29.3,247
2019,9,10,14,30,29,348
2019,9,10,15,30,28.5,86
2019,9,10,16,30,27.8,17
2019,9,10,17,30,26.9,0
2019,9,10,18,30,26.2,0
2019,9,10,19,30,25.8,0
2019,9,10,20,30,25.5,0
2019,9,10,21,30,25,0
2019,9,10,22,30,24.6,0
2019,9,10,23,30,24.4,0
2019,9,11,0,30,23.9,0
2019,9,11,1,30,23.6,0
2019,9,11,2,30,23.4,0
2019,9,11,3,30,23.2,0
2019,9,11,4,30,23.1,0
2019,9,11,5,30,23.8,4
2019,9,11,6,30,25.2,74
2019,9,11,7,30,26.6,70
2019,9,11,8,30,27.4,337
2019,9,11,9,30,27.8,550
2019,9,11,10,30,27.9,550
2019,9,11,11,30,28,269
2019,9,11,12,30,27.9,706
2019,9,11,13,30,27.7,326
2019,9,11,14,30,27.3,575
2019,9,11,15,30,26.8,24
2019,9,11,16,30,25.9,134
2019,9,11,17,30,25,0
2019,9,11,18,30,24.6,0
2019,9,11,19,30,24.3,0
2019,9,11,20,30,24,0
2019,9,11,21,30,23.7,0
2019,9,11,22,30,23.3,0
2019,9,11,23,30,23.1,0
2019,9,12,0,30,22.9,0
2019,9,12,1,30,22.8,0
2019,9,12,2,30,22.8,0
2019,9,12,3,30,22.7,0
2019,9,12,4,30,22.7,0
